ID;Año;Región;País;Edad;Profesión;Ingresos_Anuales_USD;Clase_Social;Tiene_Familia;Tamaño_Familia;Tipo_Inversión;Monto_Invertido_USD;Frecuencia_Inversión;Riesgo_Inversión;Motivo_Inversión
1193;2024;Europa;Alemania;43;Profesor;75448;Media;Sí;7;Fondos Mutuos;21028;Mensual;Bajo;Retiro
1194;2024;Norteamérica;Estados Unidos;32;Profesor;80884;Media;No;0;Inmobiliario;34177;Anual;Bajo;Ahorro
1195;2023;Europa;España;26;Abogado;242276;Alta;No;0;Fondos Mutuos;12968;Anual;Bajo;Diversificación
1196;2022;Norteamérica;Canadá;41;Abogado;334945;Alta;Sí;7;Criptomonedas;35157;Anual;Alto;Ahorro
1197;2022;Norteamérica;Canadá;34;Ingeniero;137381;Alta;Sí;8;Bonos;4807;Mensual;Alto;Diversificación
1198;2023;América Latina;Colombia;46;Estudiante;376163;Alta;Sí;5;Criptomonedas;70300;Semestral;Alto;Diversificación
1199;2022;Norteamérica;Canadá;28;Profesor;12612;Baja;Sí;2;Bonos;5256;Mensual;Bajo;Ganancia Rápida
1200;2022;Europa;España;65;Diseñador;258265;Alta;Sí;2;Acciones;81590;Mensual;Medio;Diversificación
1201;2023;Norteamérica;Canadá;41;Profesor;481093;Alta;Sí;2;Bonos;90951;Anual;Alto;Ahorro
1202;2022;América Latina;Argentina;41;Programador;408729;Alta;Sí;8;Acciones;99377;Anual;Bajo;Diversificación
1203;2022;Norteamérica;Estados Unidos;37;Médico;391893;Alta;Sí;1;Criptomonedas;15858;Mensual;Alto;Retiro
1204;2023;América Latina;Brasil;29;Estudiante;178783;Alta;No;0;Criptomonedas;10080;Semestral;Medio;Ahorro
1205;2024;Europa;España;45;Programador;423067;Alta;Sí;3;Fondos Mutuos;76978;Anual;Bajo;Ganancia Rápida
1206;2024;Europa;Alemania;31;Médico;167010;Alta;Sí;2;Criptomonedas;39545;Semestral;Alto;Ahorro
1207;2023;Norteamérica;Canadá;41;Médico;109716;Alta;Sí;8;Inmobiliario;53796;Semestral;Medio;Retiro
1208;2023;América Latina;Argentina;44;Abogado;379563;Alta;No;0;Inmobiliario;45488;Anual;Alto;Ganancia Rápida
1209;2023;Europa;Francia;35;Programador;229950;Alta;Sí;4;Fondos Mutuos;5318;Anual;Alto;Ganancia Rápida
1210;2024;Norteamérica;Estados Unidos;37;Empresario;458815;Alta;Sí;3;Criptomonedas;40868;Anual;Medio;Ahorro
1211;2024;Norteamérica;Canadá;58;Ingeniero;422659;Alta;No;0;Fondos Mutuos;48387;Semestral;Bajo;Ahorro
1212;2023;Europa;Francia;41;Ingeniero;237658;Alta;Sí;6;Fondos Mutuos;29644;Mensual;Alto;Ganancia Rápida
1213;2024;Europa;Alemania;28;Médico;26678;Baja;Sí;5;Bonos;7375;Anual;Bajo;Ahorro
1214;2022;América Latina;Brasil;46;Médico;429897;Alta;Sí;3;Criptomonedas;89914;Semestral;Alto;Ahorro
1215;2024;América Latina;Chile;57;Abogado;445686;Alta;Sí;6;Bonos;70687;Semestral;Medio;Diversificación
1216;2023;América Latina;Colombia;47;Ingeniero;468175;Alta;Sí;1;Acciones;17704;Semestral;Bajo;Ganancia Rápida
1217;2024;Europa;España;52;Arquitecto;466635;Alta;Sí;4;Bonos;58496;Semestral;Alto;Diversificación
1218;2023;América Latina;México;36;Arquitecto;351221;Alta;No;0;Acciones;3774;Anual;Medio;Ganancia Rápida
1219;2024;América Latina;Argentina;65;Programador;351061;Alta;Sí;5;Criptomonedas;28490;Anual;Medio;Ahorro
1220;2023;Europa;Reino Unido;54;Estudiante;431698;Alta;Sí;4;Criptomonedas;55488;Anual;Bajo;Ganancia Rápida
1221;2024;Norteamérica;Canadá;20;Diseñador;272430;Alta;No;0;Inmobiliario;36870;Mensual;Alto;Diversificación
1222;2023;Norteamérica;Estados Unidos;18;Programador;348716;Alta;Sí;1;Inmobiliario;39836;Anual;Bajo;Retiro
1223;2024;Norteamérica;Estados Unidos;31;Ingeniero;125697;Alta;Sí;1;Acciones;58983;Semestral;Medio;Ahorro
1224;2023;Europa;Alemania;47;Médico;214292;Alta;Sí;1;Bonos;8545;Semestral;Alto;Retiro
1225;2024;América Latina;Chile;37;Ingeniero;295157;Alta;Sí;8;Bonos;63011;Semestral;Medio;Ahorro
1226;2024;Norteamérica;Estados Unidos;31;Médico;144356;Alta;No;0;Criptomonedas;68051;Anual;Bajo;Retiro
1227;2022;Norteamérica;Estados Unidos;31;Ingeniero;248876;Alta;Sí;2;Inmobiliario;98061;Anual;Medio;Diversificación
1228;2024;Norteamérica;Estados Unidos;29;Abogado;14040;Baja;No;0;Inmobiliario;4393;Semestral;Alto;Ganancia Rápida
1229;2022;América Latina;Brasil;27;Empresario;139088;Alta;Sí;5;Acciones;49928;Semestral;Medio;Diversificación
1230;2023;Europa;Reino Unido;43;Contador;433674;Alta;Sí;7;Fondos Mutuos;12678;Anual;Bajo;Ahorro
1231;2022;América Latina;Argentina;18;Programador;117270;Alta;No;0;Acciones;4959;Mensual;Bajo;Diversificación
1232;2024;Europa;Reino Unido;38;Empresario;426801;Alta;Sí;2;Fondos Mutuos;14865;Semestral;Alto;Diversificación
1233;2024;Europa;Alemania;57;Médico;64621;Media;Sí;8;Bonos;15135;Anual;Medio;Ganancia Rápida
1234;2024;Europa;Alemania;32;Médico;146259;Alta;No;0;Criptomonedas;51828;Semestral;Medio;Ahorro
1235;2024;Norteamérica;Estados Unidos;22;Ingeniero;433052;Alta;Sí;4;Inmobiliario;11744;Semestral;Alto;Diversificación
1236;2024;América Latina;Colombia;39;Ingeniero;115687;Alta;Sí;3;Fondos Mutuos;2038;Anual;Bajo;Retiro
1237;2022;América Latina;México;42;Estudiante;66135;Media;Sí;7;Bonos;6687;Semestral;Medio;Diversificación
1238;2022;Europa;España;44;Ingeniero;68299;Media;No;0;Criptomonedas;5834;Semestral;Bajo;Ahorro
1239;2024;América Latina;Colombia;31;Profesor;389951;Alta;Sí;2;Inmobiliario;70012;Mensual;Medio;Ganancia Rápida
1240;2023;Norteamérica;Estados Unidos;43;Programador;40535;Media;Sí;2;Bonos;16230;Mensual;Medio;Ganancia Rápida
1241;2022;América Latina;México;32;Abogado;137127;Alta;Sí;6;Criptomonedas;13314;Anual;Bajo;Ganancia Rápida
1242;2022;América Latina;Brasil;37;Empresario;202897;Alta;No;0;Fondos Mutuos;86297;Semestral;Alto;Diversificación
1243;2022;Norteamérica;Canadá;49;Ingeniero;302092;Alta;Sí;1;Acciones;6774;Mensual;Alto;Ganancia Rápida
1244;2022;Europa;Francia;32;Abogado;493872;Alta;Sí;2;Fondos Mutuos;80255;Semestral;Medio;Ahorro
1245;2023;Norteamérica;Estados Unidos;29;Programador;244926;Alta;Sí;2;Fondos Mutuos;49822;Anual;Alto;Diversificación
1246;2024;América Latina;Brasil;32;Abogado;337936;Alta;Sí;2;Inmobiliario;6713;Semestral;Alto;Diversificación
1247;2022;Europa;Italia;45;Empresario;343485;Alta;Sí;6;Criptomonedas;40178;Mensual;Medio;Ahorro
1248;2022;Norteamérica;Estados Unidos;39;Empresario;122346;Alta;Sí;1;Inmobiliario;54090;Mensual;Alto;Retiro
1249;2022;Europa;España;39;Diseñador;63261;Media;No;0;Criptomonedas;19316;Anual;Bajo;Ahorro
1250;2022;Europa;Italia;22;Empresario;455287;Alta;Sí;3;Inmobiliario;53194;Semestral;Alto;Ganancia Rápida
1251;2023;Norteamérica;Estados Unidos;31;Diseñador;473067;Alta;Sí;5;Inmobiliario;7397;Anual;Medio;Ganancia Rápida
1252;2024;Norteamérica;Canadá;32;Arquitecto;461227;Alta;Sí;4;Acciones;66095;Anual;Bajo;Ganancia Rápida
1253;2024;Europa;Francia;39;Abogado;443241;Alta;No;0;Acciones;72382;Semestral;Medio;Retiro
1254;2023;América Latina;Colombia;39;Estudiante;297329;Alta;Sí;8;Criptomonedas;35987;Mensual;Alto;Retiro
1255;2022;América Latina;México;37;Arquitecto;49802;Media;Sí;8;Fondos Mutuos;23360;Semestral;Alto;Ganancia Rápida
1256;2024;América Latina;México;48;Empresario;200216;Alta;Sí;8;Inmobiliario;10744;Mensual;Bajo;Ganancia Rápida
1257;2024;América Latina;Colombia;53;Profesor;478389;Alta;No;0;Criptomonedas;88719;Semestral;Bajo;Diversificación
1258;2022;América Latina;Argentina;45;Programador;391648;Alta;Sí;6;Bonos;47086;Mensual;Medio;Ganancia Rápida
1259;2024;América Latina;Chile;44;Empresario;195340;Alta;Sí;6;Inmobiliario;49587;Anual;Medio;Ahorro
1260;2022;Europa;Italia;38;Diseñador;399488;Alta;No;0;Fondos Mutuos;51771;Anual;Bajo;Retiro
1261;2024;Europa;Francia;54;Estudiante;297305;Alta;No;0;Acciones;14696;Anual;Medio;Ahorro
1262;2023;Norteamérica;Canadá;53;Abogado;365717;Alta;No;0;Criptomonedas;56587;Anual;Bajo;Retiro
1263;2024;Norteamérica;Canadá;20;Programador;401643;Alta;No;0;Fondos Mutuos;62008;Semestral;Alto;Ganancia Rápida
1264;2023;Norteamérica;Estados Unidos;35;Arquitecto;114585;Alta;Sí;1;Acciones;55541;Mensual;Alto;Retiro
1265;2023;Europa;Alemania;25;Médico;413034;Alta;Sí;3;Fondos Mutuos;32225;Anual;Bajo;Ahorro
1266;2023;Norteamérica;Estados Unidos;42;Empresario;478804;Alta;Sí;7;Fondos Mutuos;53002;Mensual;Alto;Ganancia Rápida
1267;2024;Norteamérica;Estados Unidos;53;Contador;269672;Alta;Sí;7;Fondos Mutuos;84101;Anual;Medio;Ahorro
1268;2022;América Latina;México;37;Ingeniero;213219;Alta;Sí;8;Acciones;8418;Mensual;Medio;Retiro
1269;2024;América Latina;Argentina;52;Diseñador;263284;Alta;Sí;4;Fondos Mutuos;78639;Mensual;Bajo;Diversificación
1270;2023;Europa;Reino Unido;45;Médico;458191;Alta;No;0;Criptomonedas;16934;Anual;Bajo;Retiro
1271;2024;Norteamérica;Estados Unidos;42;Programador;137617;Alta;Sí;8;Bonos;68532;Anual;Medio;Ganancia Rápida
1272;2024;Norteamérica;Estados Unidos;44;Estudiante;74205;Media;Sí;2;Criptomonedas;21183;Anual;Bajo;Ahorro
1273;2024;Norteamérica;Canadá;44;Empresario;192116;Alta;No;0;Inmobiliario;75168;Mensual;Bajo;Diversificación
1274;2023;Europa;Reino Unido;41;Abogado;241290;Alta;Sí;4;Criptomonedas;9086;Semestral;Bajo;Ahorro
1275;2023;Europa;España;31;Programador;390642;Alta;Sí;4;Fondos Mutuos;2884;Mensual;Bajo;Ganancia Rápida
1276;2023;Norteamérica;Estados Unidos;22;Diseñador;487769;Alta;No;0;Inmobiliario;47368;Anual;Alto;Ahorro
1277;2023;Norteamérica;Canadá;43;Estudiante;190664;Alta;Sí;2;Fondos Mutuos;93834;Anual;Alto;Ganancia Rápida
1278;2022;Norteamérica;Estados Unidos;28;Médico;76268;Media;Sí;3;Criptomonedas;32574;Semestral;Bajo;Ganancia Rápida
1279;2024;América Latina;México;38;Ingeniero;480070;Alta;No;0;Inmobiliario;62089;Mensual;Medio;Ahorro
1280;2022;Europa;España;35;Profesor;166918;Alta;Sí;5;Acciones;17423;Semestral;Alto;Retiro
1281;2024;América Latina;Chile;42;Diseñador;469887;Alta;Sí;6;Acciones;17519;Semestral;Alto;Diversificación
1282;2022;América Latina;Colombia;30;Empresario;479084;Alta;Sí;5;Acciones;8259;Anual;Alto;Diversificación
1283;2023;Norteamérica;Canadá;26;Contador;352551;Alta;Sí;3;Fondos Mutuos;69636;Mensual;Alto;Ahorro
1284;2023;Europa;España;31;Programador;462827;Alta;No;0;Criptomonedas;41781;Mensual;Alto;Ahorro
1285;2024;Norteamérica;Canadá;44;Arquitecto;195041;Alta;Sí;6;Inmobiliario;91519;Anual;Bajo;Retiro
1286;2023;Norteamérica;Canadá;21;Programador;225215;Alta;Sí;3;Inmobiliario;9913;Anual;Bajo;Diversificación
1287;2023;América Latina;Argentina;42;Médico;93247;Media;No;0;Criptomonedas;7358;Semestral;Bajo;Ahorro
1288;2024;América Latina;Brasil;22;Ingeniero;489417;Alta;No;0;Criptomonedas;56057;Anual;Medio;Ahorro
1289;2022;Norteamérica;Estados Unidos;22;Profesor;75347;Media;Sí;5;Inmobiliario;5884;Semestral;Alto;Ahorro
1290;2022;Europa;España;25;Profesor;19583;Baja;Sí;1;Inmobiliario;9336;Semestral;Medio;Ganancia Rápida
1291;2024;Norteamérica;Estados Unidos;39;Estudiante;282946;Alta;Sí;7;Inmobiliario;57352;Mensual;Medio;Ganancia Rápida
1292;2024;Europa;España;38;Diseñador;200900;Alta;No;0;Acciones;87937;Mensual;Bajo;Ahorro
1293;2023;América Latina;Argentina;41;Empresario;20606;Baja;No;0;Inmobiliario;677;Anual;Medio;Ganancia Rápida
1294;2024;América Latina;Brasil;44;Ingeniero;166244;Alta;Sí;8;Fondos Mutuos;11731;Anual;Medio;Diversificación
1295;2024;América Latina;Brasil;58;Empresario;423622;Alta;Sí;6;Acciones;63703;Mensual;Medio;Retiro
1296;2024;América Latina;Argentina;61;Empresario;186315;Alta;No;0;Fondos Mutuos;30187;Mensual;Medio;Ganancia Rápida
1297;2023;Norteamérica;Canadá;44;Profesor;133949;Alta;Sí;8;Acciones;11929;Anual;Medio;Diversificación
1298;2022;América Latina;México;20;Arquitecto;169040;Alta;No;0;Inmobiliario;31107;Mensual;Bajo;Ganancia Rápida
1299;2024;América Latina;Chile;23;Arquitecto;146917;Alta;Sí;1;Acciones;69878;Semestral;Medio;Ganancia Rápida
1300;2023;América Latina;México;32;Programador;170388;Alta;Sí;8;Fondos Mutuos;44070;Anual;Bajo;Retiro
1301;2023;Europa;España;50;Ingeniero;335604;Alta;Sí;8;Inmobiliario;66806;Mensual;Bajo;Ahorro
1302;2023;América Latina;Chile;48;Contador;162302;Alta;No;0;Acciones;9780;Mensual;Alto;Ganancia Rápida
1303;2024;América Latina;Colombia;31;Programador;434547;Alta;Sí;1;Fondos Mutuos;97781;Anual;Alto;Diversificación
1304;2022;Norteamérica;Canadá;44;Profesor;388683;Alta;Sí;3;Bonos;89610;Semestral;Medio;Ganancia Rápida
1305;2024;Norteamérica;Estados Unidos;35;Diseñador;443000;Alta;No;0;Inmobiliario;46653;Mensual;Bajo;Diversificación
1306;2024;América Latina;Chile;39;Médico;430811;Alta;No;0;Fondos Mutuos;59315;Mensual;Bajo;Retiro
1307;2022;América Latina;Colombia;47;Arquitecto;122729;Alta;Sí;8;Acciones;9090;Mensual;Alto;Diversificación
1308;2023;Norteamérica;Estados Unidos;34;Arquitecto;386384;Alta;Sí;7;Inmobiliario;71833;Mensual;Alto;Diversificación
1309;2024;Europa;Reino Unido;45;Profesor;129217;Alta;Sí;4;Bonos;46376;Mensual;Medio;Ganancia Rápida
1310;2024;América Latina;Chile;65;Diseñador;97702;Media;Sí;2;Bonos;26110;Semestral;Bajo;Diversificación
1311;2023;Norteamérica;Estados Unidos;34;Estudiante;73821;Media;Sí;7;Fondos Mutuos;20481;Mensual;Bajo;Ahorro
1312;2023;América Latina;Argentina;34;Ingeniero;417938;Alta;Sí;7;Criptomonedas;68986;Anual;Bajo;Retiro
1313;2024;Europa;Francia;26;Médico;475327;Alta;Sí;3;Criptomonedas;99353;Anual;Medio;Diversificación
1314;2024;América Latina;Brasil;52;Estudiante;33854;Media;Sí;4;Bonos;1687;Semestral;Bajo;Retiro
1315;2022;Europa;Alemania;64;Contador;497022;Alta;No;0;Bonos;53964;Anual;Alto;Ahorro
1316;2022;Norteamérica;Estados Unidos;44;Médico;342284;Alta;Sí;1;Acciones;92389;Mensual;Bajo;Retiro
1317;2022;Norteamérica;Canadá;46;Estudiante;191703;Alta;Sí;1;Bonos;34691;Anual;Bajo;Ahorro
1318;2024;América Latina;Colombia;37;Estudiante;243368;Alta;Sí;5;Inmobiliario;49127;Mensual;Medio;Ahorro
1319;2023;Norteamérica;Estados Unidos;43;Estudiante;141225;Alta;No;0;Acciones;25481;Mensual;Alto;Ahorro
1320;2022;América Latina;México;34;Abogado;414774;Alta;Sí;1;Acciones;46690;Semestral;Medio;Diversificación
1321;2022;América Latina;Colombia;32;Arquitecto;323304;Alta;Sí;5;Inmobiliario;27579;Semestral;Alto;Ahorro
1322;2022;América Latina;México;66;Médico;473129;Alta;Sí;3;Fondos Mutuos;84018;Semestral;Bajo;Retiro
1323;2023;Europa;Italia;42;Profesor;206322;Alta;Sí;5;Bonos;31379;Semestral;Medio;Diversificación
1324;2024;Norteamérica;Canadá;44;Médico;404718;Alta;No;0;Criptomonedas;64024;Semestral;Bajo;Retiro
1325;2022;Europa;España;31;Profesor;448836;Alta;Sí;7;Bonos;68569;Anual;Alto;Retiro
1326;2022;América Latina;Brasil;41;Abogado;452420;Alta;Sí;6;Criptomonedas;32293;Semestral;Bajo;Retiro
1327;2024;Norteamérica;Canadá;45;Empresario;449539;Alta;Sí;5;Criptomonedas;1354;Anual;Medio;Retiro
1328;2023;Europa;Italia;40;Programador;311409;Alta;No;0;Fondos Mutuos;71197;Anual;Alto;Ahorro
1329;2024;Norteamérica;Canadá;47;Contador;176517;Alta;No;0;Criptomonedas;29705;Semestral;Bajo;Ganancia Rápida
1330;2024;América Latina;México;33;Ingeniero;289762;Alta;No;0;Criptomonedas;53159;Semestral;Bajo;Ahorro
1331;2024;Europa;Francia;42;Diseñador;87143;Media;Sí;2;Fondos Mutuos;19832;Semestral;Medio;Diversificación
1332;2023;América Latina;México;38;Contador;333809;Alta;Sí;8;Bonos;35227;Semestral;Medio;Ganancia Rápida
1333;2024;Norteamérica;Canadá;41;Estudiante;18577;Baja;No;0;Criptomonedas;2002;Anual;Alto;Diversificación
1334;2023;Europa;Italia;39;Profesor;436701;Alta;Sí;7;Criptomonedas;72850;Semestral;Medio;Ahorro
1335;2022;América Latina;México;25;Médico;62816;Media;Sí;8;Bonos;5478;Anual;Bajo;Ahorro
1336;2024;Norteamérica;Canadá;35;Diseñador;414015;Alta;No;0;Fondos Mutuos;85530;Anual;Alto;Ahorro
1337;2024;Norteamérica;Canadá;43;Programador;202319;Alta;Sí;2;Acciones;67312;Mensual;Medio;Retiro
1338;2023;Norteamérica;Canadá;52;Diseñador;417529;Alta;Sí;6;Inmobiliario;26321;Mensual;Alto;Ganancia Rápida
1339;2022;Norteamérica;Estados Unidos;48;Contador;114590;Alta;Sí;4;Inmobiliario;49669;Mensual;Bajo;Ganancia Rápida
1340;2022;Europa;Francia;32;Empresario;43550;Media;No;0;Bonos;16160;Anual;Medio;Diversificación
1341;2024;Europa;Alemania;52;Profesor;368511;Alta;Sí;8;Criptomonedas;79253;Anual;Alto;Retiro
1342;2023;Norteamérica;Canadá;39;Abogado;107859;Alta;No;0;Inmobiliario;5704;Anual;Alto;Diversificación
1343;2023;América Latina;Brasil;26;Profesor;389842;Alta;No;0;Inmobiliario;23213;Semestral;Bajo;Retiro
1344;2024;Europa;Italia;44;Empresario;161785;Alta;Sí;5;Criptomonedas;20130;Semestral;Medio;Retiro
1345;2022;Europa;Italia;34;Programador;56552;Media;Sí;5;Criptomonedas;4582;Mensual;Alto;Diversificación
1346;2024;Europa;Francia;44;Estudiante;268938;Alta;Sí;2;Bonos;16978;Mensual;Medio;Ganancia Rápida
1347;2023;Norteamérica;Estados Unidos;57;Profesor;265244;Alta;Sí;5;Fondos Mutuos;28727;Anual;Alto;Retiro
1348;2023;América Latina;México;51;Programador;292784;Alta;No;0;Bonos;25076;Anual;Alto;Diversificación
1349;2024;Europa;España;30;Programador;478738;Alta;Sí;6;Acciones;74773;Anual;Alto;Retiro
1350;2023;Europa;Francia;53;Contador;78860;Media;Sí;6;Acciones;27715;Mensual;Alto;Ahorro
1351;2023;Europa;España;45;Diseñador;480512;Alta;Sí;7;Inmobiliario;6429;Mensual;Medio;Retiro
1352;2022;América Latina;Colombia;41;Abogado;173968;Alta;No;0;Inmobiliario;84302;Semestral;Alto;Ganancia Rápida
1353;2023;Norteamérica;Canadá;33;Contador;246881;Alta;No;0;Criptomonedas;20947;Semestral;Medio;Ganancia Rápida
1354;2024;América Latina;Chile;63;Ingeniero;299067;Alta;No;0;Inmobiliario;58044;Semestral;Alto;Diversificación
1355;2023;América Latina;Argentina;37;Programador;350496;Alta;Sí;1;Inmobiliario;78548;Semestral;Alto;Retiro
1356;2024;Europa;Alemania;52;Empresario;369970;Alta;Sí;8;Bonos;73890;Anual;Medio;Ahorro
1357;2024;América Latina;Chile;36;Ingeniero;442629;Alta;Sí;4;Acciones;49718;Semestral;Medio;Ahorro
1358;2023;Europa;Francia;44;Abogado;56618;Media;Sí;1;Acciones;14156;Anual;Bajo;Ahorro
1359;2023;Europa;Alemania;41;Programador;269059;Alta;Sí;8;Bonos;5011;Semestral;Medio;Ganancia Rápida
1360;2023;Norteamérica;Estados Unidos;47;Programador;224979;Alta;Sí;7;Fondos Mutuos;82514;Semestral;Bajo;Diversificación
1361;2023;Europa;Italia;45;Médico;401867;Alta;Sí;3;Inmobiliario;75906;Semestral;Bajo;Retiro
1362;2023;Norteamérica;Canadá;56;Arquitecto;339871;Alta;Sí;8;Criptomonedas;31937;Anual;Bajo;Ahorro
1363;2024;América Latina;Argentina;43;Diseñador;209807;Alta;Sí;5;Acciones;81043;Anual;Bajo;Ahorro
1364;2023;América Latina;México;29;Profesor;371911;Alta;Sí;5;Criptomonedas;97378;Semestral;Alto;Retiro
1365;2022;Norteamérica;Canadá;47;Diseñador;326773;Alta;No;0;Fondos Mutuos;94935;Anual;Bajo;Retiro
1366;2023;Europa;Italia;46;Estudiante;396508;Alta;Sí;5;Inmobiliario;40916;Anual;Medio;Retiro
1367;2023;Europa;Reino Unido;27;Programador;46011;Media;No;0;Inmobiliario;22480;Anual;Medio;Retiro
1368;2022;América Latina;México;24;Estudiante;110506;Alta;Sí;2;Fondos Mutuos;42869;Anual;Bajo;Ganancia Rápida
1369;2023;Europa;Francia;44;Arquitecto;244475;Alta;Sí;3;Criptomonedas;67877;Semestral;Alto;Retiro
1370;2023;Norteamérica;Canadá;42;Arquitecto;322354;Alta;Sí;1;Criptomonedas;32677;Mensual;Alto;Retiro
1371;2023;América Latina;México;27;Contador;12755;Baja;No;0;Bonos;4902;Anual;Medio;Ahorro
1372;2023;Norteamérica;Estados Unidos;40;Profesor;265661;Alta;Sí;1;Criptomonedas;17694;Semestral;Medio;Diversificación
1373;2023;Europa;Alemania;22;Programador;379900;Alta;No;0;Acciones;44590;Anual;Medio;Retiro
1374;2023;Norteamérica;Estados Unidos;46;Abogado;306519;Alta;Sí;4;Inmobiliario;24732;Mensual;Medio;Ganancia Rápida
1375;2023;Europa;España;42;Ingeniero;108369;Alta;Sí;3;Criptomonedas;24429;Anual;Medio;Diversificación
1376;2022;Norteamérica;Estados Unidos;54;Médico;383676;Alta;Sí;4;Acciones;91713;Anual;Bajo;Retiro
1377;2024;Europa;España;31;Estudiante;428608;Alta;Sí;7;Bonos;36506;Anual;Medio;Retiro
1378;2022;Europa;Italia;25;Programador;397763;Alta;No;0;Fondos Mutuos;45383;Semestral;Medio;Retiro
1379;2023;Norteamérica;Estados Unidos;48;Contador;413650;Alta;Sí;5;Fondos Mutuos;70865;Mensual;Medio;Diversificación
1380;2024;Norteamérica;Canadá;34;Empresario;246384;Alta;Sí;1;Acciones;23006;Semestral;Medio;Diversificación
1381;2022;América Latina;Brasil;31;Contador;62273;Media;No;0;Inmobiliario;18763;Semestral;Medio;Ahorro
1382;2022;América Latina;México;31;Diseñador;211506;Alta;No;0;Acciones;94354;Mensual;Medio;Ganancia Rápida
1383;2024;América Latina;Chile;28;Ingeniero;25406;Baja;No;0;Bonos;6152;Mensual;Medio;Retiro
1384;2024;Europa;Reino Unido;27;Profesor;441309;Alta;Sí;3;Bonos;57551;Mensual;Bajo;Diversificación
1385;2023;Europa;España;29;Contador;213647;Alta;Sí;5;Acciones;89853;Mensual;Medio;Retiro
1386;2024;Norteamérica;Estados Unidos;45;Arquitecto;215936;Alta;No;0;Criptomonedas;1963;Anual;Alto;Ahorro
1387;2023;América Latina;Argentina;41;Abogado;236253;Alta;Sí;6;Acciones;82566;Semestral;Medio;Diversificación
1388;2024;Europa;Italia;31;Profesor;225913;Alta;Sí;7;Criptomonedas;4889;Mensual;Bajo;Ganancia Rápida
1389;2024;América Latina;Brasil;39;Diseñador;486065;Alta;Sí;2;Criptomonedas;83475;Anual;Alto;Ahorro
1390;2023;Norteamérica;Canadá;56;Estudiante;201836;Alta;Sí;5;Inmobiliario;46971;Semestral;Medio;Ahorro
1391;2024;América Latina;Brasil;42;Arquitecto;25028;Baja;No;0;Fondos Mutuos;10218;Mensual;Alto;Ganancia Rápida
1392;2024;Europa;Francia;26;Abogado;122338;Alta;No;0;Acciones;21348;Anual;Medio;Retiro
1393;2023;Europa;España;41;Arquitecto;227934;Alta;Sí;7;Inmobiliario;82302;Anual;Alto;Retiro
